LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
68.0,149.0,20.0,3.0,250.0,172.0,103.0,0.22,78.0,88.0,0.85,344.0,10.0,0.09,469.0,0.0,96.0,0.93,88.36,216.34,4135634.05,6.37,2356.0,0.0,229757.46,19115.98,0.1,47.0,86.0,243.0,0.13,1047.0,1309.0,196.0,81.0,793.0,35.04,472.0,1
0.0,3.0,0.0,1.0,0.0,4.0,2.0,0.22,2.0,1.0,0.5,6.0,1.0,0.0,8.0,0.0,2.0,1.0,7.3,5.0,182.48,0.01,13.0,0.2,10.14,36.5,0.5,1.0,2.0,6.0,0.18,4.0,9.0,2.0,5.0,11.0,11.11,9.0,0
1.0,13.0,4.0,2.0,1.0,14.0,7.0,0.27,2.0,3.0,0.43,21.0,7.0,1.0,24.0,0.0,5.0,0.71,38.49,14.98,8638.58,0.19,105.0,0.07,479.92,576.64,1.0,6.0,9.0,16.0,0.23,41.0,64.0,26.0,19.0,30.0,11.11,26.0,1
1.0,5.0,4.0,5.0,0.0,8.0,3.0,0.17,4.0,3.0,1.0,12.0,1.0,0.0,13.0,0.0,3.0,1.0,18.89,11.25,2391.17,0.07,52.0,0.09,132.84,212.55,0.33,2.0,4.0,11.0,0.14,20.0,32.0,8.0,9.0,21.0,27.78,18.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,13.95,2.5,87.17,0.01,11.0,0.4,4.84,34.87,1.0,0.0,0.0,3.0,0.13,4.0,7.0,4.0,5.0,8.0,0.0,3.0,0
5.0,25.0,5.0,21.0,16.0,44.0,13.0,0.23,20.0,8.0,0.62,52.0,9.0,0.67,35.0,1.0,12.0,0.92,26.86,41.89,47125.76,0.38,210.0,0.02,2618.1,1125.09,0.69,12.0,22.0,41.0,0.16,97.0,113.0,22.0,19.0,79.0,51.39,56.0,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,16.67,7.5,937.65,0.04,32.0,0.13,52.09,125.02,1.0,0.0,0.0,2.0,0.17,10.0,22.0,6.0,9.0,6.0,0.0,3.0,0
2.0,21.0,6.0,1.0,2.0,40.0,11.0,0.18,20.0,2.0,0.18,51.0,1.0,0.0,60.0,0.0,11.0,1.0,55.33,16.46,14987.88,0.3,179.0,0.06,832.66,910.66,0.09,10.0,20.0,42.0,0.16,79.0,100.0,24.0,10.0,67.0,4.76,61.0,0
1.0,1.0,3.0,0.0,9.0,0.0,1.0,0.04,0.0,1.0,1.0,6.0,1.0,0.0,26.0,0.0,0.0,0.0,89.88,6.23,3489.23,0.19,112.0,0.16,193.85,560.0,1.0,0.0,0.0,7.0,0.03,54.0,58.0,26.0,6.0,37.0,25.71,26.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.43,5.33,239.85,0.01,13.0,0.19,13.33,44.97,1.0,0.0,0.0,2.0,0.2,4.0,9.0,3.0,8.0,5.0,0.0,3.0,0
2.0,3.0,7.0,0.0,0.0,4.0,2.0,0.1,2.0,1.0,0.5,15.0,1.0,0.0,20.0,0.0,1.0,0.5,39.65,9.25,3392.87,0.12,80.0,0.11,188.49,366.8,0.5,1.0,2.0,15.0,0.09,37.0,43.0,16.0,8.0,23.0,0.0,20.0,0
2.0,3.0,2.0,1.0,0.0,4.0,2.0,0.14,2.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,21.1,7.65,1234.87,0.05,38.0,0.13,68.6,161.42,0.5,1.0,2.0,6.0,0.11,17.0,21.0,10.0,9.0,19.0,7.14,14.0,1
2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.14,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,19.86,6.5,838.88,0.04,36.0,0.15,46.6,129.06,1.0,0.0,0.0,3.0,0.09,13.0,23.0,6.0,6.0,11.0,14.29,7.0,0
4.0,15.0,0.0,2.0,10.0,26.0,8.0,0.2,12.0,1.0,0.13,30.0,4.0,0.43,38.0,0.0,0.0,0.0,56.48,23.11,30169.26,0.44,229.0,0.04,1676.07,1305.4,0.5,7.0,13.0,24.0,0.14,104.0,125.0,36.0,16.0,56.0,24.0,40.0,0
3.0,12.0,2.0,1.0,1.0,0.0,11.0,0.18,0.0,11.0,1.0,25.0,1.0,0.0,59.0,1.0,1.0,0.09,34.18,20.57,14456.47,0.23,128.0,0.05,803.14,702.96,0.09,0.0,0.0,16.0,0.16,43.0,85.0,23.0,22.0,67.0,3.28,60.0,0
2.0,3.0,1.0,0.0,2.0,4.0,2.0,0.15,2.0,2.0,1.0,7.0,1.0,0.0,13.0,0.0,2.0,1.0,26.05,4.55,539.34,0.04,29.0,0.22,29.96,118.54,0.5,1.0,2.0,7.0,0.11,13.0,16.0,10.0,7.0,19.0,13.33,13.0,0
1.0,11.0,3.0,0.0,5.0,18.0,6.0,0.16,8.0,5.0,0.83,21.0,6.0,1.0,37.0,0.0,6.0,1.0,37.87,22.33,18888.31,0.28,154.0,0.04,1049.35,845.75,1.0,5.0,9.0,17.0,0.13,67.0,87.0,27.0,18.0,45.0,11.9,37.0,0
4.0,5.0,2.0,0.0,2.0,8.0,3.0,0.13,4.0,3.0,1.0,10.0,1.0,0.0,24.0,0.0,3.0,1.0,23.71,13.54,4345.13,0.11,70.0,0.07,241.4,320.95,0.33,2.0,4.0,9.0,0.09,32.0,38.0,13.0,11.0,32.0,7.69,24.0,0
11.0,11.0,5.0,1.0,0.0,20.0,6.0,0.11,10.0,6.0,1.0,25.0,1.0,0.0,56.0,0.0,6.0,1.0,43.81,19.44,16563.75,0.28,159.0,0.05,920.21,851.85,0.17,5.0,10.0,21.0,0.09,75.0,84.0,27.0,14.0,70.0,1.75,57.0,1
0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,10.8,2.5,67.5,0.01,9.0,0.4,3.75,27.0,1.0,0.0,0.0,4.0,0.2,3.0,6.0,3.0,5.0,5.0,0.0,3.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,13.18,5.25,363.24,0.02,20.0,0.19,20.18,69.19,1.0,0.0,0.0,2.0,0.25,6.0,14.0,4.0,7.0,4.0,0.0,2.0,0
18.0,9.0,2.0,2.0,41.0,24.0,5.0,0.23,8.0,1.0,0.2,19.0,1.0,0.0,20.0,0.0,0.0,0.0,47.89,12.0,6896.24,0.19,116.0,0.08,383.12,574.69,0.2,8.0,12.0,16.0,0.06,38.0,78.0,19.0,12.0,83.0,68.25,22.0,0
2.0,13.0,3.0,4.0,6.0,20.0,7.0,0.23,8.0,5.0,0.71,25.0,4.0,0.5,26.0,0.0,5.0,0.71,26.29,13.93,5099.62,0.12,77.0,0.07,283.31,366.13,0.57,6.0,10.0,20.0,0.18,30.0,47.0,14.0,13.0,40.0,27.78,30.0,0
1.0,20.0,2.0,3.0,7.0,24.0,13.0,0.21,12.0,13.0,1.0,46.0,1.0,0.0,59.0,0.0,13.0,1.0,48.27,28.91,40340.23,0.47,246.0,0.03,2241.12,1395.42,0.08,6.0,12.0,35.0,0.18,106.0,140.0,33.0,18.0,73.0,14.49,62.0,1
2.0,3.0,0.0,1.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,5.0,1.0,0.0,7.0,0.0,2.0,1.0,16.92,4.5,342.66,0.03,20.0,0.22,19.04,76.15,0.5,1.0,2.0,5.0,0.15,9.0,11.0,7.0,7.0,13.0,12.5,8.0,0
1.0,5.0,3.0,0.0,3.0,8.0,3.0,0.18,4.0,3.0,1.0,10.0,1.0,0.0,17.0,0.0,2.0,0.67,17.05,11.33,2190.3,0.06,44.0,0.09,121.68,193.26,0.33,2.0,4.0,9.0,0.13,17.0,27.0,9.0,12.0,24.0,15.0,17.0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,0.0,0.0,2.0,0.25,1.0,5.0,1.0,5.0,4.0,50.0,2.0,0
11.0,9.0,5.0,1.0,5.0,14.0,5.0,0.12,6.0,4.0,0.8,25.0,3.0,0.5,41.0,0.0,2.0,0.4,44.34,24.5,26614.86,0.36,207.0,0.04,1478.6,1086.32,0.6,4.0,7.0,22.0,0.08,84.0,123.0,24.0,14.0,60.0,12.77,42.0,0
0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,1.0,0.0,0.0,2.0,0.13,3.0,0.0,3.0,0.0,8.0,42.86,4.0,0
0.0,3.0,3.0,2.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,2.0,1.0,23.6,8.1,1548.37,0.06,45.0,0.12,86.02,191.16,0.5,1.0,2.0,8.0,0.13,18.0,27.0,10.0,9.0,16.0,15.38,13.0,0
6.0,31.0,5.0,1.0,6.0,46.0,16.0,0.3,22.0,11.0,0.69,62.0,12.0,0.73,53.0,0.0,15.0,0.94,55.43,21.5,25622.24,0.4,217.0,0.05,1423.46,1191.73,0.75,12.0,23.0,48.0,0.24,86.0,131.0,30.0,15.0,68.0,11.67,54.0,1
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,14.17,12.8,2320.92,0.06,49.0,0.08,128.94,181.32,1.0,0.0,0.0,3.0,0.11,16.0,33.0,5.0,8.0,9.0,16.67,6.0,0
0.0,5.0,0.0,1.0,4.0,8.0,3.0,0.19,4.0,1.0,0.33,10.0,1.0,0.0,15.0,0.0,3.0,1.0,22.08,5.0,552.07,0.04,29.0,0.2,30.67,110.41,0.33,2.0,4.0,9.0,0.13,10.0,19.0,7.0,7.0,23.0,25.0,16.0,0
8.0,17.0,3.0,4.0,7.0,26.0,9.0,0.11,10.0,6.0,0.67,30.0,6.0,0.63,81.0,0.0,5.0,0.56,41.08,36.67,55223.87,0.5,283.0,0.03,3067.99,1506.11,0.67,8.0,13.0,23.0,0.09,110.0,173.0,24.0,16.0,102.0,11.96,85.0,0
20.0,190.0,5.0,24.0,42.0,338.0,98.0,0.35,156.0,10.0,0.1,337.0,21.0,0.21,260.0,0.0,83.0,0.85,65.25,113.33,838056.02,2.46,1113.0,0.01,46558.67,7394.61,0.21,91.0,170.0,241.0,0.27,440.0,673.0,66.0,34.0,360.0,20.25,284.0,1
1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,39.26,3.2,402.06,0.04,33.0,0.31,22.34,125.64,1.0,0.0,0.0,5.0,0.13,16.0,17.0,10.0,4.0,8.0,0.0,4.0,0
1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,3.0,0.14,2.0,3.0,2.0,3.0,7.0,50.0,2.0,0
4.0,19.0,2.0,0.0,7.0,30.0,10.0,0.24,12.0,7.0,0.7,34.0,7.0,0.67,41.0,0.0,7.0,0.7,40.22,15.43,9572.82,0.21,123.0,0.06,531.82,620.46,0.7,9.0,15.0,26.0,0.19,54.0,69.0,21.0,12.0,54.0,14.58,41.0,0
7.0,11.0,5.0,4.0,3.0,22.0,6.0,0.12,10.0,6.0,1.0,24.0,1.0,0.0,45.0,0.0,6.0,1.0,32.46,23.4,17776.44,0.25,140.0,0.04,987.58,759.68,0.17,6.0,11.0,20.0,0.1,65.0,75.0,25.0,18.0,61.0,13.46,49.0,1
2.0,7.0,1.0,0.0,3.0,12.0,4.0,0.1,6.0,2.0,0.5,16.0,1.0,0.0,40.0,0.0,4.0,1.0,26.31,22.94,13846.09,0.2,123.0,0.04,769.23,603.55,0.25,3.0,6.0,14.0,0.09,60.0,63.0,17.0,13.0,47.0,6.98,40.0,1
8.0,11.0,1.0,1.0,4.0,12.0,7.0,0.18,6.0,4.0,0.57,28.0,1.0,0.0,37.0,0.0,6.0,0.86,37.4,30.74,35345.7,0.38,207.0,0.03,1963.65,1149.8,0.14,3.0,6.0,23.0,0.13,83.0,124.0,27.0,20.0,53.0,11.9,38.0,1
6.0,49.0,0.0,3.0,0.0,46.0,25.0,0.47,10.0,1.0,0.04,60.0,24.0,0.96,50.0,0.0,25.0,1.0,28.77,33.6,32482.4,0.32,199.0,0.03,1804.58,966.74,0.96,18.0,37.0,37.0,0.37,72.0,127.0,15.0,14.0,67.0,5.66,53.0,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,9.0,3.33,100.0,0.01,10.0,0.3,5.56,30.0,1.0,0.0,0.0,2.0,0.17,4.0,6.0,3.0,5.0,6.0,0.0,3.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.0,0.0,0.0,15.51,1.0,0.0,0.0,2.0,0.2,0.0,6.0,0.0,6.0,5.0,0.0,2.0,0
34.0,62.0,3.0,29.0,110.0,72.0,42.0,0.15,36.0,6.0,0.14,129.0,14.0,0.32,250.0,0.0,17.0,0.4,67.04,117.44,924547.74,2.62,1092.0,0.01,51363.76,7872.72,0.33,18.0,36.0,89.0,0.1,421.0,671.0,95.0,53.0,425.0,35.73,279.0,1
3.0,11.0,3.0,1.0,2.0,18.0,6.0,0.23,8.0,2.0,0.33,23.0,3.0,0.4,25.0,0.0,5.0,0.83,20.91,14.5,4397.0,0.1,68.0,0.07,244.28,303.24,0.5,5.0,9.0,19.0,0.18,29.0,39.0,11.0,11.0,33.0,10.71,26.0,0
3.0,9.0,8.0,0.0,4.0,16.0,5.0,0.19,8.0,5.0,1.0,21.0,1.0,0.0,26.0,0.0,1.0,0.2,19.04,13.0,3217.21,0.08,65.0,0.08,178.73,247.48,0.2,4.0,8.0,18.0,0.14,26.0,39.0,7.0,7.0,35.0,13.33,26.0,0
2.0,21.0,0.0,1.0,5.0,22.0,11.0,0.69,2.0,1.0,0.09,23.0,9.0,0.8,15.0,0.0,4.0,0.36,36.1,10.29,3819.44,0.12,79.0,0.1,212.19,371.33,0.82,10.0,45.0,14.0,0.44,24.0,55.0,14.0,12.0,25.0,28.57,16.0,0
1.0,3.0,2.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,17.41,7.0,852.85,0.04,32.0,0.14,47.38,121.84,0.5,1.0,2.0,6.0,0.12,14.0,18.0,7.0,7.0,17.0,7.14,13.0,1
56.0,109.0,10.0,48.0,107.0,188.0,55.0,0.17,80.0,11.0,0.2,213.0,27.0,0.48,273.0,0.0,42.0,0.76,137.85,81.44,914339.73,3.74,1568.0,0.01,50796.65,11226.68,0.49,54.0,97.0,160.0,0.11,669.0,899.0,115.0,28.0,486.0,36.21,321.0,1
13.0,13.0,0.0,2.0,8.0,22.0,7.0,0.24,10.0,1.0,0.14,23.0,1.0,0.0,27.0,0.0,3.0,0.43,18.69,26.0,12636.16,0.16,106.0,0.04,702.01,486.01,0.14,6.0,11.0,18.0,0.13,44.0,62.0,11.0,13.0,52.0,27.03,29.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,11.86,3.5,145.3,0.01,12.0,0.29,8.07,41.51,1.0,0.0,0.0,3.0,0.17,4.0,8.0,4.0,7.0,6.0,0.0,2.0,0
4.0,5.0,3.0,0.0,1.0,8.0,3.0,0.2,4.0,1.0,0.33,12.0,1.0,0.0,15.0,0.0,3.0,1.0,22.01,10.0,2200.78,0.07,48.0,0.1,122.27,220.08,0.33,2.0,4.0,11.0,0.12,20.0,28.0,12.0,12.0,25.0,6.25,15.0,0
6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.05,0.0,1.0,1.0,2.0,1.0,0.0,18.0,0.0,1.0,1.0,13.94,27.75,10733.21,0.13,99.0,0.04,596.29,386.78,1.0,0.0,0.0,3.0,0.04,37.0,62.0,6.0,9.0,27.0,5.26,19.0,0
3.0,8.0,2.0,7.0,1.0,0.0,7.0,0.18,0.0,7.0,1.0,16.0,1.0,0.0,32.0,0.0,7.0,1.0,41.51,14.33,8528.29,0.2,116.0,0.07,473.79,595.0,0.14,0.0,0.0,11.0,0.15,43.0,73.0,21.0,14.0,47.0,20.0,39.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.61,1.0,0.0,0.0,2.0,0.2,0.0,5.0,0.0,5.0,5.0,0.0,2.0,0
3.0,1.0,2.0,0.0,4.0,0.0,1.0,0.04,0.0,1.0,1.0,4.0,1.0,0.0,23.0,0.0,0.0,0.0,76.92,6.0,2769.05,0.15,95.0,0.17,153.84,461.51,1.0,0.0,0.0,5.0,0.03,46.0,49.0,23.0,6.0,31.0,14.81,23.0,1
4.0,7.0,1.0,2.0,20.0,12.0,4.0,0.11,6.0,2.0,0.5,16.0,1.0,0.0,34.0,0.0,3.0,0.75,23.57,20.73,10126.2,0.16,108.0,0.05,562.57,488.54,0.25,3.0,6.0,14.0,0.06,38.0,70.0,11.0,12.0,62.0,39.29,36.0,1
2.0,5.0,2.0,3.0,0.0,8.0,3.0,0.23,4.0,3.0,1.0,11.0,1.0,0.0,10.0,0.0,2.0,0.67,15.04,9.43,1336.76,0.05,34.0,0.11,74.26,141.78,0.33,2.0,4.0,10.0,0.18,12.0,22.0,7.0,11.0,17.0,23.08,13.0,1
2.0,15.0,1.0,4.0,8.0,28.0,8.0,0.18,14.0,2.0,0.25,31.0,6.0,0.71,40.0,0.0,7.0,0.88,21.4,27.0,15598.04,0.19,126.0,0.04,866.56,577.71,0.75,7.0,14.0,25.0,0.14,54.0,72.0,12.0,12.0,56.0,23.08,44.0,1
34.0,81.0,2.0,10.0,77.0,124.0,41.0,0.08,44.0,7.0,0.17,167.0,28.0,0.68,483.0,0.0,35.0,0.85,53.83,183.04,1803408.58,3.28,1839.0,0.01,100189.37,9852.54,0.68,40.0,62.0,128.0,0.07,572.0,1267.0,25.0,16.0,606.0,15.26,493.0,1
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,16.68,7.5,938.23,0.04,30.0,0.13,52.12,125.1,1.0,0.0,0.0,3.0,0.08,12.0,18.0,8.0,10.0,12.0,0.0,6.0,0
6.0,7.0,10.0,1.0,11.0,12.0,4.0,0.12,6.0,4.0,1.0,21.0,1.0,0.0,32.0,0.0,4.0,1.0,56.08,10.43,6105.91,0.2,116.0,0.1,339.22,585.15,0.25,3.0,6.0,19.0,0.07,48.0,68.0,23.0,10.0,56.0,27.27,33.0,0
1.0,29.0,1.0,4.0,11.0,40.0,15.0,0.41,12.0,2.0,0.13,41.0,14.0,0.93,33.0,0.0,5.0,0.33,26.25,34.29,30859.5,0.3,168.0,0.03,1714.42,900.07,0.93,14.0,22.0,28.0,0.29,72.0,96.0,21.0,20.0,51.0,31.25,37.0,0
1.0,3.0,0.0,1.0,6.0,4.0,2.0,0.2,2.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,2.0,1.0,19.72,3.33,219.1,0.02,19.0,0.3,12.17,65.73,0.5,1.0,2.0,6.0,0.1,8.0,11.0,6.0,5.0,20.0,43.75,10.0,0
6.0,5.0,3.0,2.0,13.0,8.0,3.0,0.14,4.0,1.0,0.33,13.0,1.0,0.0,19.0,0.0,2.0,0.67,25.01,10.71,2870.63,0.09,57.0,0.09,159.48,267.93,0.33,2.0,4.0,12.0,0.07,25.0,32.0,14.0,12.0,42.0,44.12,21.0,0
1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.2,0.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,12.49,8.0,799.29,0.03,27.0,0.13,44.41,99.91,1.0,0.0,0.0,4.0,0.1,10.0,17.0,5.0,8.0,10.0,28.57,5.0,0
12.0,29.0,3.0,1.0,5.0,50.0,15.0,0.22,24.0,12.0,0.8,56.0,5.0,0.29,67.0,0.0,14.0,0.93,60.34,19.46,22849.76,0.39,205.0,0.05,1269.43,1174.22,0.33,13.0,25.0,43.0,0.17,90.0,115.0,37.0,16.0,87.0,8.22,68.0,1
5.0,9.0,5.0,0.0,9.0,16.0,5.0,0.13,8.0,2.0,0.4,25.0,1.0,0.0,38.0,0.0,5.0,1.0,30.74,11.6,4136.75,0.12,75.0,0.09,229.82,356.62,0.2,4.0,8.0,22.0,0.09,29.0,46.0,15.0,12.0,54.0,19.15,38.0,0
6.0,9.0,3.0,2.0,7.0,16.0,5.0,0.17,8.0,3.0,0.6,19.0,1.0,0.0,27.0,2.0,2.0,0.4,17.34,14.4,3596.09,0.08,56.0,0.07,199.78,249.73,0.2,4.0,8.0,16.0,0.11,24.0,32.0,10.0,12.0,45.0,25.0,29.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,1.0,0.0,0.0,2.0,0.25,3.0,4.0,3.0,4.0,4.0,0.0,2.0,0
4.0,3.0,0.0,0.0,10.0,4.0,2.0,0.18,2.0,1.0,0.5,6.0,1.0,0.0,11.0,0.0,2.0,1.0,17.21,5.0,430.2,0.03,24.0,0.2,23.9,86.04,0.5,1.0,2.0,6.0,0.06,10.0,14.0,6.0,6.0,33.0,47.62,11.0,0
293.0,51.0,23.0,13.0,155.0,78.0,26.0,0.04,28.0,15.0,0.58,232.0,13.0,0.48,715.0,0.0,3.0,0.12,634.12,34.41,750744.22,7.27,2816.0,0.03,41708.01,21818.91,0.5,25.0,39.0,208.0,0.02,988.0,1828.0,201.0,14.0,1178.0,19.03,728.0,1
0.0,3.0,3.0,0.0,1.0,4.0,2.0,0.25,2.0,2.0,1.0,8.0,1.0,0.0,8.0,0.0,2.0,1.0,29.49,3.82,429.88,0.04,27.0,0.26,23.88,112.59,0.5,1.0,2.0,8.0,0.18,12.0,15.0,11.0,7.0,11.0,11.11,8.0,0
4.0,17.0,0.0,1.0,0.0,18.0,9.0,0.64,2.0,1.0,0.11,19.0,9.0,1.0,13.0,0.0,8.0,0.89,23.84,10.0,2384.18,0.08,52.0,0.1,132.45,238.42,1.0,8.0,27.0,12.0,0.41,20.0,32.0,12.0,12.0,22.0,7.14,14.0,0
10.0,17.0,8.0,3.0,9.0,32.0,9.0,0.18,16.0,8.0,0.89,44.0,1.0,0.0,47.0,0.0,9.0,1.0,113.06,10.77,13115.72,0.41,207.0,0.09,728.65,1217.71,0.11,8.0,16.0,37.0,0.13,94.0,113.0,48.0,11.0,71.0,20.34,50.0,0
3.0,3.0,2.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,13.0,0.0,2.0,1.0,16.02,7.14,817.49,0.04,28.0,0.14,45.42,114.45,0.5,1.0,2.0,8.0,0.1,10.0,18.0,7.0,10.0,20.0,7.14,13.0,1
4.0,1.0,4.0,6.0,8.0,0.0,1.0,0.05,0.0,1.0,1.0,19.0,1.0,0.0,16.0,0.0,1.0,1.0,38.03,18.56,13102.64,0.24,152.0,0.05,727.92,705.87,1.0,0.0,0.0,20.0,0.03,66.0,86.0,16.0,9.0,38.0,46.67,22.0,0
0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0,12.6,3.33,140.0,0.01,14.0,0.3,7.78,42.0,1.0,0.0,0.0,6.0,0.11,4.0,10.0,3.0,5.0,9.0,40.0,5.0,0
16.0,35.0,17.0,4.0,26.0,62.0,18.0,0.2,28.0,9.0,0.5,87.0,1.0,0.0,88.0,0.0,11.0,0.61,85.56,22.35,42751.59,0.64,311.0,0.04,2375.09,1912.57,0.06,17.0,31.0,71.0,0.13,114.0,197.0,51.0,20.0,137.0,25.42,92.0,0
21.0,17.0,5.0,20.0,22.0,32.0,9.0,0.13,16.0,7.0,0.78,38.0,1.0,0.0,47.0,0.0,4.0,0.44,43.41,29.97,38986.01,0.43,224.0,0.03,2165.89,1300.85,0.11,8.0,16.0,31.0,0.08,86.0,138.0,33.0,23.0,112.0,47.19,67.0,1
1.0,5.0,0.0,0.0,0.0,8.0,3.0,1.5,2.0,1.0,0.33,7.0,1.0,0.0,2.0,0.0,3.0,1.0,13.29,4.5,269.08,0.02,18.0,0.22,14.95,59.79,0.33,3.0,4.0,6.0,0.6,6.0,12.0,4.0,6.0,5.0,0.0,2.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,12.68,2.5,79.25,0.01,10.0,0.4,4.4,31.7,1.0,0.0,0.0,3.0,0.14,4.0,6.0,4.0,5.0,7.0,0.0,2.0,0
20.0,1.0,3.0,1.0,19.0,0.0,1.0,0.01,0.0,1.0,1.0,22.0,1.0,0.0,98.0,0.0,0.0,0.0,101.59,14.92,22624.34,0.51,298.0,0.07,1256.91,1516.06,1.0,0.0,0.0,23.0,0.01,97.0,201.0,26.0,8.0,140.0,16.95,99.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.51,3.0,85.59,0.01,9.0,0.33,4.75,28.53,1.0,0.0,0.0,3.0,0.13,3.0,6.0,3.0,6.0,8.0,0.0,2.0,1
9.0,1.0,2.0,2.0,25.0,0.0,1.0,0.11,0.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,33.62,6.0,1210.43,0.07,44.0,0.17,67.25,201.74,1.0,0.0,0.0,4.0,0.02,20.0,24.0,15.0,9.0,45.0,79.41,9.0,0
