LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,label
1.0,5.0,0.0,0.0,4.0,3.0,1.0,18.0,31.15,7.88,1932.09,0.08,50.0,0.13,107.34,245.34,18.0,32.0,16.0,14.0,21.0,0
2.0,19.0,0.0,5.0,10.0,1.0,1.0,22.0,20.57,16.62,5679.8,0.11,69.0,0.06,315.54,341.84,24.0,45.0,13.0,18.0,32.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,13.5,2.0,54.0,0.01,9.0,0.5,3.0,27.0,4.0,5.0,4.0,4.0,6.0,0
1.0,11.0,0.0,4.0,6.0,4.0,4.0,12.0,23.44,18.0,7595.87,0.14,86.0,0.06,421.99,421.99,36.0,50.0,15.0,15.0,19.0,0
2.0,3.0,0.0,1.0,2.0,2.0,1.0,17.0,43.21,7.94,2724.87,0.11,73.0,0.13,151.38,343.13,30.0,43.0,17.0,9.0,22.0,1
1.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,14.8,3.5,181.32,0.02,14.0,0.29,10.07,51.81,6.0,8.0,6.0,7.0,10.0,0
5.0,7.0,0.0,7.0,4.0,4.0,1.0,51.0,66.92,17.19,19781.84,0.38,194.0,0.06,1098.99,1150.56,89.0,105.0,44.0,17.0,63.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,0.0,3.0,0.0,3.0,4.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,6.0,11.37,11.0,1375.23,0.04,32.0,0.09,76.4,125.02,11.0,21.0,5.0,10.0,9.0,0
9.0,15.0,0.0,0.0,8.0,5.0,7.0,37.0,38.11,20.46,15956.79,0.26,142.0,0.05,886.49,779.84,56.0,86.0,26.0,19.0,48.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,12.0,22.34,5.63,706.74,0.04,33.0,0.18,39.26,125.64,15.0,18.0,8.0,6.0,15.0,0
6.0,9.0,3.0,0.0,5.0,4.0,4.0,12.0,33.68,9.71,3172.85,0.11,68.0,0.1,176.27,326.9,30.0,38.0,17.0,11.0,24.0,1
4.0,5.0,0.0,2.0,3.0,2.0,1.0,22.0,26.42,13.18,4586.24,0.12,69.0,0.08,254.79,348.06,28.0,41.0,17.0,16.0,32.0,0
2.0,4.0,0.0,0.0,3.0,3.0,1.0,21.0,34.85,7.5,1960.07,0.09,57.0,0.13,108.89,261.33,21.0,36.0,14.0,10.0,26.0,1
6.0,5.0,0.0,0.0,3.0,1.0,1.0,22.0,23.75,19.38,8914.89,0.15,89.0,0.05,495.27,460.12,31.0,58.0,16.0,20.0,30.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,26.6,4.95,651.84,0.04,31.0,0.2,36.21,131.69,11.0,20.0,10.0,9.0,13.0,0
5.0,11.0,0.0,0.0,6.0,5.0,1.0,26.0,18.38,25.8,12233.66,0.16,94.0,0.04,679.65,474.17,43.0,51.0,15.0,18.0,33.0,0
3.0,11.0,3.0,0.0,6.0,4.0,1.0,25.0,22.09,21.5,10212.5,0.16,95.0,0.05,567.36,475.0,43.0,52.0,16.0,16.0,33.0,0
1.0,3.0,0.0,6.0,2.0,2.0,1.0,5.0,16.73,3.0,150.57,0.02,14.0,0.33,8.36,50.19,6.0,8.0,6.0,6.0,16.0,0
11.0,9.0,1.0,2.0,8.0,2.0,1.0,53.0,53.86,16.23,14208.41,0.29,155.0,0.06,789.36,874.8,53.0,102.0,31.0,19.0,69.0,0
5.0,9.0,0.0,2.0,5.0,3.0,4.0,36.0,36.53,15.0,8220.18,0.18,106.0,0.07,456.68,548.01,42.0,64.0,21.0,15.0,45.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,18.39,9.17,1545.09,0.06,39.0,0.11,85.84,168.56,15.0,24.0,9.0,11.0,15.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,14.81,10.21,1545.09,0.05,35.0,0.1,85.84,151.27,11.0,24.0,7.0,13.0,14.0,0
22.0,11.0,0.0,0.0,6.0,6.0,1.0,69.0,18.33,72.8,97131.51,0.44,291.0,0.01,5396.2,1334.22,104.0,187.0,10.0,14.0,93.0,0
4.0,5.0,0.0,2.0,3.0,2.0,1.0,15.0,20.45,11.56,2731.15,0.08,53.0,0.09,151.73,236.35,16.0,37.0,9.0,13.0,23.0,0
2.0,21.0,0.0,0.0,11.0,4.0,5.0,16.0,20.4,13.75,3857.4,0.09,59.0,0.07,214.3,280.54,22.0,37.0,12.0,15.0,20.0,0
5.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,14.83,9.63,1373.5,0.05,32.0,0.1,76.31,142.7,11.0,21.0,8.0,14.0,16.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,12.85,5.33,365.51,0.02,18.0,0.19,20.31,68.53,8.0,10.0,6.0,8.0,9.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,35.94,2.5,224.65,0.03,23.0,0.4,12.48,89.86,10.0,13.0,10.0,5.0,7.0,0
2.0,9.0,4.0,0.0,5.0,4.0,1.0,19.0,29.58,9.35,2584.07,0.09,62.0,0.11,143.56,276.48,27.0,35.0,13.0,9.0,27.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,14.85,6.67,659.94,0.03,26.0,0.15,36.66,98.99,10.0,16.0,6.0,8.0,14.0,0
3.0,31.0,0.0,6.0,16.0,5.0,13.0,32.0,48.29,55.39,148186.3,0.89,474.0,0.02,8232.57,2675.19,141.0,333.0,28.0,22.0,44.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,23.41,5.06,600.09,0.04,29.0,0.2,33.34,118.54,9.0,20.0,8.0,9.0,7.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,13.0,33.29,14.12,6635.29,0.16,94.0,0.07,368.63,470.0,32.0,62.0,17.0,15.0,19.0,0
3.0,19.0,8.0,2.0,10.0,9.0,5.0,35.0,48.03,17.61,14891.16,0.28,154.0,0.06,827.29,845.75,58.0,96.0,28.0,17.0,50.0,1
1.0,5.0,0.0,1.0,3.0,1.0,1.0,5.0,12.8,7.0,627.37,0.03,25.0,0.14,34.85,89.62,14.0,11.0,6.0,6.0,9.0,0
2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,11.63,2.0,46.53,0.01,9.0,0.5,2.58,23.26,4.0,5.0,3.0,3.0,9.0,0
4.0,5.0,0.0,0.0,3.0,3.0,1.0,18.0,36.33,5.12,950.66,0.06,43.0,0.2,52.81,185.84,19.0,24.0,13.0,7.0,24.0,0
1.0,3.0,1.0,0.0,2.0,2.0,1.0,32.0,116.98,15.0,26321.3,0.58,332.0,0.07,1462.29,1754.75,165.0,167.0,33.0,6.0,36.0,1
17.0,89.0,0.0,15.0,45.0,5.0,39.0,137.0,56.03,73.51,302786.31,1.37,679.0,0.01,16821.46,4118.87,247.0,432.0,42.0,25.0,173.0,0
3.0,31.0,0.0,0.0,16.0,8.0,14.0,40.0,22.03,27.5,16657.48,0.2,126.0,0.04,925.42,605.73,55.0,71.0,14.0,14.0,45.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,14.8,4.0,236.83,0.02,16.0,0.25,13.16,59.21,5.0,11.0,5.0,8.0,4.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,17.0,30.95,7.0,1516.51,0.07,51.0,0.14,84.25,216.64,24.0,27.0,12.0,7.0,22.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,24.11,4.38,461.5,0.04,27.0,0.23,25.64,105.49,10.0,17.0,8.0,7.0,11.0,0
16.0,43.0,23.0,10.0,22.0,19.0,14.0,121.0,71.66,44.2,140024.04,1.06,507.0,0.02,7779.11,3167.7,217.0,290.0,54.0,22.0,172.0,1
2.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,19.25,6.5,813.14,0.04,30.0,0.15,45.17,125.1,13.0,17.0,9.0,9.0,12.0,0
5.0,3.0,0.0,0.0,2.0,2.0,1.0,28.0,50.11,8.18,3354.55,0.14,82.0,0.12,186.36,410.0,36.0,46.0,22.0,10.0,35.0,0
3.0,19.0,0.0,0.0,10.0,4.0,5.0,28.0,15.83,31.91,16121.43,0.17,104.0,0.03,895.64,505.23,39.0,65.0,11.0,18.0,33.0,0
0.0,7.0,0.0,0.0,4.0,3.0,4.0,6.0,17.98,5.79,601.71,0.03,26.0,0.17,33.43,104.0,9.0,17.0,7.0,9.0,8.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,4.87,13.5,887.34,0.02,19.0,0.07,49.3,65.73,6.0,13.0,2.0,9.0,7.0,0
0.0,5.0,0.0,0.0,3.0,3.0,1.0,9.0,18.88,9.0,1529.25,0.06,40.0,0.11,84.96,169.92,20.0,20.0,10.0,9.0,11.0,0
1.0,9.0,0.0,1.0,5.0,1.0,1.0,19.0,33.64,16.0,8612.86,0.18,119.0,0.06,478.49,538.3,60.0,59.0,15.0,8.0,23.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,13.2,2.5,82.5,0.01,11.0,0.4,4.58,33.0,5.0,6.0,4.0,4.0,7.0,0
3.0,5.0,0.0,0.0,3.0,2.0,1.0,23.0,23.33,13.0,3942.14,0.1,68.0,0.08,219.01,303.24,26.0,42.0,11.0,11.0,28.0,0
7.0,21.0,0.0,0.0,11.0,7.0,7.0,83.0,140.64,18.42,47699.98,0.86,389.0,0.05,2650.0,2590.04,182.0,207.0,84.0,17.0,90.0,1
2.0,23.0,0.0,15.0,12.0,6.0,7.0,40.0,52.03,17.94,16753.84,0.31,163.0,0.06,930.77,933.65,76.0,87.0,36.0,17.0,57.0,0
54.0,127.0,1.0,4.0,82.0,76.0,8.0,452.0,72.24,140.64,1428851.32,3.39,1359.0,0.01,79380.63,10159.52,489.0,870.0,113.0,65.0,513.0,1
4.0,1.0,0.0,4.0,1.0,1.0,1.0,14.0,46.75,5.03,1183.48,0.08,52.0,0.2,65.75,235.23,23.0,29.0,16.0,7.0,24.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,5.0,0
1.0,11.0,0.0,0.0,6.0,6.0,1.0,24.0,35.33,13.33,6281.61,0.16,98.0,0.08,348.98,471.12,48.0,50.0,18.0,10.0,27.0,0
18.0,7.0,1.0,2.0,4.0,2.0,1.0,72.0,100.77,24.1,58552.86,0.81,378.0,0.04,3252.94,2429.13,170.0,208.0,67.0,19.0,95.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,6.0,13.56,7.07,678.21,0.03,23.0,0.14,37.68,95.91,9.0,14.0,7.0,11.0,9.0,1
3.0,17.0,4.0,8.0,9.0,1.0,7.0,29.0,15.74,36.0,20397.92,0.19,129.0,0.03,1133.22,566.61,54.0,75.0,9.0,12.0,46.0,0
4.0,7.0,0.0,0.0,4.0,3.0,3.0,19.0,29.87,19.5,11359.14,0.19,111.0,0.05,631.06,582.52,39.0,72.0,19.0,19.0,25.0,1
1.0,13.0,1.0,3.0,7.0,1.0,7.0,18.0,14.18,21.67,6655.84,0.1,67.0,0.05,369.77,307.19,26.0,41.0,9.0,15.0,25.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,6.0,11.39,4.67,248.04,0.02,16.0,0.21,13.78,53.15,4.0,12.0,3.0,7.0,8.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,7.0,0
3.0,15.0,0.0,0.0,8.0,2.0,8.0,14.0,19.29,17.14,5668.89,0.11,65.0,0.06,314.94,330.69,24.0,41.0,14.0,20.0,19.0,0
6.0,41.0,0.0,4.0,21.0,10.0,14.0,74.0,72.84,32.47,76802.79,0.79,356.0,0.03,4266.82,2365.21,159.0,197.0,71.0,29.0,84.0,1
6.0,3.0,0.0,0.0,2.0,2.0,1.0,24.0,44.16,16.07,11416.05,0.24,142.0,0.06,634.23,710.0,47.0,95.0,19.0,13.0,33.0,0
10.0,11.0,2.0,2.0,6.0,3.0,1.0,37.0,31.19,30.23,28502.18,0.31,176.0,0.03,1583.45,942.93,70.0,106.0,22.0,19.0,53.0,1
2.0,21.0,1.0,19.0,11.0,8.0,1.0,78.0,52.89,24.57,31931.67,0.43,215.0,0.04,1773.98,1299.54,86.0,129.0,42.0,24.0,100.0,1
17.0,144.0,4.0,19.0,75.0,42.0,63.0,226.0,80.58,99.0,789789.1,2.66,1119.0,0.01,43877.17,7977.67,418.0,701.0,95.0,45.0,269.0,1
5.0,5.0,0.0,0.0,3.0,3.0,1.0,21.0,18.05,16.14,4707.38,0.1,60.0,0.06,261.51,291.48,17.0,43.0,10.0,19.0,29.0,0
9.0,1.0,0.0,0.0,1.0,1.0,1.0,231.0,184.6,43.99,357202.76,2.71,1217.0,0.02,19844.6,8120.34,553.0,664.0,88.0,14.0,242.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,16.37,5.25,451.25,0.03,22.0,0.19,25.07,85.95,7.0,15.0,6.0,9.0,8.0,0
8.0,15.0,0.0,1.0,8.0,5.0,3.0,43.0,28.05,39.2,43117.5,0.37,198.0,0.03,2395.42,1099.81,69.0,129.0,22.0,25.0,54.0,1
2.0,11.0,0.0,1.0,6.0,6.0,6.0,14.0,13.27,18.75,4664.92,0.08,55.0,0.05,259.16,248.8,20.0,35.0,8.0,15.0,19.0,0
3.0,5.0,0.0,0.0,3.0,3.0,1.0,15.0,26.02,8.0,1665.19,0.07,49.0,0.13,92.51,208.15,22.0,27.0,11.0,8.0,20.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,4.0,18.17,4.5,367.87,0.03,20.0,0.22,20.44,81.75,8.0,12.0,8.0,9.0,8.0,0
2.0,9.0,0.0,0.0,5.0,1.0,5.0,10.0,18.04,17.19,5329.82,0.1,73.0,0.06,296.1,310.1,25.0,48.0,8.0,11.0,14.0,0
18.0,30.0,4.0,19.0,16.0,7.0,11.0,92.0,66.55,43.55,126218.59,0.97,451.0,0.02,7012.14,2898.25,201.0,250.0,60.0,26.0,133.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,10.53,5.63,333.04,0.02,16.0,0.18,18.5,59.21,5.0,11.0,4.0,9.0,9.0,0
4.0,9.0,0.0,5.0,5.0,5.0,1.0,23.0,28.64,20.58,12128.64,0.2,114.0,0.05,673.81,589.37,46.0,68.0,19.0,17.0,34.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,36.83,4.58,771.46,0.06,39.0,0.22,42.86,168.56,17.0,22.0,13.0,7.0,13.0,0
8.0,8.0,0.0,1.0,6.0,5.0,1.0,34.0,39.94,19.64,15409.74,0.26,139.0,0.05,856.1,784.5,50.0,89.0,28.0,22.0,45.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,12.97,4.0,207.57,0.02,15.0,0.25,11.53,51.89,3.0,12.0,3.0,8.0,5.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,13.45,3.6,174.36,0.02,14.0,0.28,9.69,48.43,6.0,8.0,5.0,6.0,6.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,16.0,15.69,14.55,3319.78,0.08,48.0,0.07,184.43,228.23,20.0,28.0,11.0,16.0,20.0,0
6.0,11.0,0.0,0.0,6.0,6.0,1.0,67.0,53.95,28.0,42300.12,0.5,259.0,0.04,2350.01,1510.72,112.0,147.0,38.0,19.0,75.0,0
4.0,15.0,0.0,0.0,10.0,9.0,3.0,35.0,28.89,17.62,8967.52,0.17,95.0,0.06,498.2,508.97,37.0,58.0,21.0,20.0,41.0,0
4.0,7.0,0.0,0.0,5.0,4.0,1.0,24.0,28.47,14.53,6009.28,0.14,80.0,0.07,333.85,413.59,26.0,54.0,17.0,19.0,30.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,21.51,2.5,134.44,0.02,15.0,0.4,7.47,53.77,7.0,8.0,7.0,5.0,5.0,0
17.0,61.0,1.0,2.0,31.0,13.0,14.0,114.0,46.74,49.1,112701.06,0.77,397.0,0.02,6261.17,2295.2,159.0,238.0,34.0,21.0,137.0,0
9.0,11.0,1.0,7.0,6.0,5.0,1.0,52.0,42.67,31.89,43402.17,0.45,245.0,0.03,2411.23,1360.87,94.0,151.0,28.0,19.0,72.0,1
3.0,9.0,0.0,0.0,5.0,2.0,3.0,25.0,50.57,15.68,12436.7,0.26,142.0,0.06,690.93,793.06,69.0,73.0,33.0,15.0,30.0,0
7.0,5.0,0.0,11.0,3.0,3.0,3.0,14.0,53.87,4.0,861.97,0.07,47.0,0.25,47.89,215.49,16.0,31.0,16.0,8.0,34.0,0
5.0,3.0,0.0,0.0,2.0,2.0,1.0,22.0,26.56,14.3,5430.87,0.13,79.0,0.07,301.71,379.78,33.0,46.0,15.0,13.0,29.0,1
0.0,7.0,0.0,0.0,4.0,1.0,3.0,9.0,10.24,19.5,3893.23,0.07,47.0,0.05,216.29,199.65,18.0,29.0,6.0,13.0,11.0,0
3.0,7.0,0.0,0.0,5.0,3.0,1.0,17.0,28.49,12.5,4451.53,0.12,70.0,0.08,247.31,356.12,25.0,45.0,17.0,17.0,22.0,0
11.0,5.0,0.0,9.0,3.0,2.0,1.0,21.0,39.87,8.9,3161.19,0.12,71.0,0.11,175.62,355.0,34.0,37.0,21.0,11.0,41.0,0
5.0,9.0,0.0,2.0,5.0,3.0,1.0,34.0,31.76,15.29,7429.61,0.16,99.0,0.07,412.76,485.78,40.0,59.0,17.0,13.0,43.0,0
2.0,3.0,0.0,1.0,2.0,1.0,1.0,4.0,13.89,4.5,281.3,0.02,16.0,0.22,15.63,62.51,6.0,10.0,6.0,9.0,9.0,0
5.0,11.0,0.0,1.0,6.0,3.0,1.0,16.0,19.87,19.38,7465.9,0.13,81.0,0.05,414.77,385.15,36.0,45.0,13.0,14.0,24.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,11.52,3.75,161.94,0.01,13.0,0.27,9.0,43.19,5.0,8.0,4.0,6.0,5.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,16.73,3.0,150.57,0.02,14.0,0.33,8.36,50.19,6.0,8.0,6.0,6.0,6.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,9.37,8.0,599.71,0.02,29.0,0.13,33.32,74.96,8.0,21.0,2.0,4.0,7.0,0
3.0,17.0,3.0,4.0,9.0,2.0,1.0,43.0,22.67,32.94,24590.16,0.25,148.0,0.03,1366.12,746.57,62.0,86.0,16.0,17.0,55.0,0
22.0,15.0,3.0,10.0,8.0,8.0,5.0,192.0,108.2,56.83,349486.31,2.05,914.0,0.02,19415.91,6149.32,434.0,480.0,84.0,22.0,229.0,0
8.0,9.0,0.0,0.0,5.0,5.0,4.0,34.0,29.52,23.98,16970.74,0.24,133.0,0.04,942.82,707.82,53.0,80.0,21.0,19.0,44.0,1
4.0,3.0,0.0,0.0,2.0,2.0,1.0,16.0,28.17,5.95,997.14,0.06,41.0,0.17,55.4,167.59,17.0,24.0,10.0,7.0,22.0,0
13.0,89.0,0.0,22.0,45.0,20.0,40.0,125.0,73.23,33.95,84426.99,0.83,416.0,0.03,4690.39,2486.55,146.0,270.0,43.0,20.0,162.0,0
2.0,5.0,0.0,0.0,3.0,2.0,1.0,14.0,28.43,8.43,2021.66,0.08,51.0,0.12,112.31,239.72,23.0,28.0,15.0,11.0,18.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,24.93,8.71,1890.85,0.07,48.0,0.11,105.05,217.13,19.0,29.0,12.0,11.0,11.0,0
14.0,5.0,0.0,5.0,3.0,3.0,1.0,31.0,49.1,16.69,13680.63,0.27,154.0,0.06,760.04,819.58,62.0,92.0,26.0,14.0,52.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,14.65,6.42,603.24,0.03,23.0,0.16,33.51,94.01,7.0,16.0,6.0,11.0,10.0,0
17.0,3.0,0.0,14.0,2.0,1.0,1.0,42.0,57.54,25.14,36375.41,0.48,265.0,0.04,2020.86,1446.75,88.0,177.0,28.0,16.0,75.0,0
3.0,13.0,0.0,1.0,7.0,3.0,7.0,24.0,20.34,23.13,10879.46,0.16,91.0,0.04,604.41,470.46,37.0,54.0,16.0,20.0,28.0,1
3.0,7.0,0.0,0.0,4.0,4.0,1.0,28.0,49.68,15.71,12267.49,0.26,151.0,0.06,681.53,780.66,44.0,107.0,21.0,15.0,34.0,1
1.0,7.0,0.0,0.0,4.0,2.0,4.0,9.0,9.26,18.67,3227.04,0.06,40.0,0.05,179.28,172.88,16.0,24.0,6.0,14.0,12.0,0
7.0,13.0,0.0,0.0,7.0,4.0,1.0,77.0,83.29,17.35,25062.19,0.48,256.0,0.06,1392.34,1444.83,123.0,133.0,39.0,11.0,86.0,0
2.0,7.0,0.0,1.0,4.0,1.0,4.0,11.0,10.91,13.0,1843.11,0.05,34.0,0.08,102.39,141.78,13.0,21.0,6.0,12.0,17.0,0
2.0,7.0,0.0,0.0,4.0,1.0,3.0,11.0,9.91,19.43,3741.33,0.06,42.0,0.05,207.85,192.57,16.0,26.0,7.0,17.0,15.0,0
30.0,95.0,0.0,2.0,48.0,44.0,7.0,333.0,120.77,61.38,454986.89,2.47,1091.0,0.02,25277.05,7412.71,445.0,646.0,87.0,24.0,367.0,1
21.0,43.0,0.0,65.0,22.0,9.0,3.0,145.0,88.61,37.76,126335.35,1.12,487.0,0.03,7018.63,3345.87,219.0,268.0,87.0,30.0,231.0,1
2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,21.29,5.69,688.83,0.04,31.0,0.18,38.27,121.11,13.0,18.0,8.0,7.0,10.0,0
2.0,11.0,1.0,0.0,6.0,1.0,1.0,24.0,11.21,29.0,9425.91,0.11,74.0,0.03,523.65,325.03,29.0,45.0,7.0,14.0,29.0,0
5.0,5.0,0.0,0.0,3.0,3.0,1.0,18.0,39.72,11.45,5211.28,0.15,88.0,0.09,289.52,454.95,36.0,52.0,22.0,14.0,26.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,20.19,5.06,517.32,0.03,25.0,0.2,28.74,102.19,9.0,16.0,8.0,9.0,9.0,0
3.0,5.0,0.0,1.0,3.0,3.0,1.0,16.0,24.69,5.85,844.91,0.05,34.0,0.17,46.94,144.43,13.0,21.0,10.0,9.0,22.0,0
2.0,13.0,0.0,1.0,7.0,3.0,4.0,37.0,29.88,22.62,15287.87,0.23,127.0,0.04,849.33,675.88,50.0,77.0,21.0,19.0,42.0,0
3.0,5.0,0.0,0.0,3.0,1.0,1.0,9.0,30.28,12.72,4898.57,0.13,81.0,0.08,272.14,385.15,37.0,44.0,16.0,11.0,14.0,0
19.0,7.0,0.0,12.0,4.0,3.0,1.0,22.0,42.28,16.0,10824.5,0.23,128.0,0.06,601.36,676.53,64.0,64.0,26.0,13.0,55.0,0
4.0,3.0,0.0,2.0,2.0,2.0,1.0,18.0,36.02,8.53,2618.94,0.1,62.0,0.12,145.5,307.16,27.0,35.0,19.0,12.0,27.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,14.53,6.19,556.41,0.03,22.0,0.16,30.91,89.92,11.0,11.0,8.0,9.0,7.0,0
16.0,11.0,0.0,9.0,6.0,6.0,1.0,60.0,89.94,38.16,130963.66,1.14,572.0,0.03,7275.76,3432.0,211.0,361.0,47.0,17.0,87.0,0
2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,14.4,3.0,129.56,0.01,13.0,0.33,7.2,43.19,4.0,9.0,4.0,6.0,9.0,0
3.0,5.0,0.0,1.0,3.0,3.0,1.0,11.0,20.99,7.0,1028.61,0.05,34.0,0.14,57.15,146.95,14.0,20.0,10.0,10.0,17.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,70.56,5.26,1954.64,0.12,81.0,0.19,108.59,371.38,40.0,41.0,19.0,5.0,21.0,0
5.0,3.0,0.0,2.0,2.0,2.0,1.0,16.0,46.64,7.64,2719.48,0.12,70.0,0.13,151.08,356.12,28.0,42.0,22.0,12.0,25.0,0
21.0,19.0,1.0,39.0,10.0,2.0,1.0,95.0,37.52,63.34,150554.58,0.79,419.0,0.02,8364.13,2376.75,167.0,252.0,29.0,22.0,159.0,1
1.0,9.0,0.0,0.0,5.0,4.0,1.0,18.0,25.94,13.2,4519.05,0.11,72.0,0.08,251.06,342.35,33.0,39.0,15.0,12.0,21.0,0
7.0,1.0,0.0,5.0,1.0,1.0,1.0,20.0,34.25,10.42,3716.19,0.12,80.0,0.1,206.46,356.75,25.0,55.0,12.0,10.0,34.0,0
19.0,34.0,0.0,0.0,21.0,5.0,4.0,68.0,27.98,34.5,33300.26,0.32,179.0,0.03,1850.01,965.22,57.0,122.0,19.0,23.0,89.0,1
2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,5.0,1.0,5.0,12.0,0
5.0,15.0,0.0,2.0,8.0,4.0,1.0,25.0,53.22,14.79,11646.29,0.26,146.0,0.07,647.02,787.28,66.0,80.0,29.0,13.0,35.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,30.91,4.36,588.59,0.04,33.0,0.23,32.7,134.89,16.0,17.0,11.0,6.0,6.0,0
1.0,11.0,0.0,0.0,6.0,2.0,6.0,7.0,33.25,23.29,18041.8,0.26,151.0,0.04,1002.32,774.52,44.0,107.0,17.0,18.0,10.0,1
7.0,5.0,0.0,4.0,3.0,1.0,1.0,24.0,32.18,27.18,23764.1,0.29,180.0,0.04,1320.23,874.44,77.0,103.0,17.0,12.0,40.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,3.0,0
12.0,21.0,2.0,0.0,12.0,8.0,1.0,54.0,39.0,26.71,27821.73,0.35,181.0,0.04,1545.65,1041.63,72.0,109.0,31.0,23.0,74.0,0
32.0,58.0,8.0,45.0,32.0,27.0,7.0,166.0,79.87,55.23,243616.67,1.47,648.0,0.02,13534.26,4411.17,243.0,405.0,77.0,35.0,253.0,1
20.0,33.0,0.0,38.0,17.0,7.0,14.0,69.0,72.07,16.21,18937.82,0.39,203.0,0.06,1052.1,1168.24,77.0,126.0,38.0,16.0,129.0,1
6.0,13.0,0.0,0.0,7.0,6.0,6.0,49.0,42.33,29.33,36421.69,0.41,220.0,0.03,2023.43,1241.65,88.0,132.0,30.0,20.0,58.0,0
5.0,11.0,0.0,0.0,6.0,5.0,4.0,24.0,23.82,22.63,12200.93,0.18,102.0,0.04,677.83,539.11,43.0,59.0,19.0,20.0,31.0,0
8.0,15.0,1.0,2.0,8.0,7.0,1.0,26.0,50.88,14.9,11289.73,0.25,138.0,0.07,627.21,757.88,54.0,84.0,29.0,16.0,39.0,0
